reads,sketch_id,shared_hashes,mlst,meca,pvl,scc,clindamycin,rifampicin,ciprofloxacin,vancomycin,tetracycline,mupirocin,gentamicin,trimethoprim,penicillin,methicillin,erythromycin,fusidicacid,pubmlst_id,resolution
6000,SAMEA2340447,450,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
6000,SAMEA3929392,450,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,38765,10k
7000,SAMN03289585,399,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
7000,SAMEA2384803,393,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38765,10k
7000,SAMEA3929437,392,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
7000,SAMEA104281561,391,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
7000,SAMEA3181162,391,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
8000,SAMN03289585,367,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
8000,SAMEA2384803,364,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38765,10k
8000,SAMEA3929437,362,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
8000,SAMEA104281561,360,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
8000,SAMEA3181162,359,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38765,10k
1000,SAMEA4547381,1439,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
1000,SAMEA2335139,1438,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
1000,SAMEA2361203,1435,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
1000,SAMEA2340581,1433,ST15,MSSA,PVL*,-,S,R,S,S,S,S,S,S,S,S,S,S,38766,10k
1000,SAMN03289585,1432,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
2000,SAMN03289677,1020,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
2000,SAMEA3181383,1016,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38766,10k
2000,SAMEA3323046,1016,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38766,10k
2000,SAMEA3283295,1015,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38766,10k
2000,SAMEA3322905,1013,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38766,10k
3000,SAMEA3181383,757,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38766,10k
3000,SAMEA3283500,751,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
3000,SAMEA3283295,749,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38766,10k
3000,SAMN03289585,749,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
3000,SAMEA3322905,746,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38766,10k
4000,SAMN03289585,601,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
4000,SAMEA4547381,599,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
4000,SAMEA2340447,594,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
4000,SAMEA3181383,594,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38766,10k
4000,SAMEA3929553,593,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
5000,SAMN03289585,520,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
5000,SAMEA4547381,515,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
5000,SAMEA2340447,514,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
5000,SAMEA4008763,512,ST15,MSSA,PVL*,-,R,S,S,S,S,S,S,R,R,S,R,S,38766,10k
5000,SAMEA3929392,511,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,38766,10k
6000,SAMN03289585,450,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
6000,SAMEA3929392,446,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,38766,10k
6000,SAMEA2340447,444,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
6000,SAMEA104281561,443,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
6000,SAMN06925301,443,ST1535,MRSA,PVL*,Vc,R,S,S,S,R,S,R,S,R,R,S,R,38766,10k
7000,SAMN03289585,396,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
7000,SAMEA3929437,389,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
7000,SAMEA3929392,387,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,38766,10k
7000,SAMEA2384803,386,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38766,10k
7000,SAMN03289590,386,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
8000,SAMN03289585,363,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
8000,SAMEA3929437,359,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
8000,SAMEA2384803,355,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38766,10k
8000,SAMEA104281561,353,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
8000,SAMEA3283500,353,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38766,10k
1000,SAMEA1709002,1401,ST97,MSSA,PVL*,-,S,S,S,S,R,S,S,S,R,S,S,S,38767,10k
1000,SAMEA3448879,1399,ST1179,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
1000,SAMEA1464469,1398,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
1000,SAMEA2298732,1398,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
1000,SAMEA2383737,1398,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
2000,SAMEA1529892,1011,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
2000,SAMN06328710,1000,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
2000,SAMEA1529832,999,ST3110,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
2000,SAMEA2383737,999,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
2000,SAMEA1529860,998,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
3000,SAMEA1529835,740,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
3000,SAMEA1529860,740,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
3000,SAMEA1529892,734,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
3000,SAMEA2675661,734,ST97,MRSA,PVL*,SCCmec-V,S,S,S,S,S,S,S,S,R,R,S,R,38767,10k
3000,SAMEA3216209,731,ST97,MRSA,PVL+,Vc,S,S,S,S,R,S,R,S,R,R,S,R,38767,10k
4000,SAMEA1529860,608,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
4000,SAMEA2384704,603,ST464,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
4000,SAMEA1529887,600,ST97,MSSA,PVL*,-,S,S,S,S,R,S,S,S,R,S,S,S,38767,10k
4000,SAMEA2675661,599,ST97,MRSA,PVL*,SCCmec-V,S,S,S,S,S,S,S,S,R,R,S,R,38767,10k
4000,SAMEA2236425,595,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
5000,SAMEA1529860,526,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
5000,SAMEA2384704,519,ST464,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
5000,SAMEA2675661,517,ST97,MRSA,PVL*,SCCmec-V,S,S,S,S,S,S,S,S,R,R,S,R,38767,10k
5000,SAMEA1709002,516,ST97,MSSA,PVL*,-,S,S,S,S,R,S,S,S,R,S,S,S,38767,10k
5000,SAMEA2662294,514,ST464,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
6000,SAMEA1529860,456,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
6000,SAMEA2675661,453,ST97,MRSA,PVL*,SCCmec-V,S,S,S,S,S,S,S,S,R,R,S,R,38767,10k
6000,SAMEA2384704,452,ST464,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
6000,SAMEA2827044,452,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
6000,SAMEA1529847,451,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
7000,SAMEA1529860,404,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
7000,SAMEA2827044,402,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
7000,SAMEA1529847,399,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
7000,SAMN05337665,399,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
7000,SAMEA1529879,398,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
8000,SAMEA2827044,370,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
8000,SAMEA1068015,368,ST124,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
8000,SAMEA1529860,368,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
8000,SAMEA1529879,366,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38767,10k
8000,SAMEA1529847,364,ST97,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38767,10k
1000,SAMEA3717850,1410,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
1000,SAMEA2228875,1385,ST5,MRSA,PVL*,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,38768,10k
1000,SAMEA3719246,1385,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38768,10k
1000,SAMEA1067997,1382,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38768,10k
1000,SAMEA2743515,1381,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
2000,SAMEA3488970,1001,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,38768,10k
2000,SAMEA3717850,996,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
2000,SAMEA103891302,993,ST5,MRSA,PVL*,SCCmec-IX,S,S,R,S,S,S,R,r,R,R,S,S,38768,10k
2000,SAMEA2827000,990,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38768,10k
2000,SAMEA24667168,988,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38768,10k
3000,SAMEA3717850,755,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
3000,SAMEA3488970,751,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,38768,10k
3000,SAMEA2742951,747,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
3000,SAMN06847400,744,ST5,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
3000,SAMEA2041827,738,ST5,MRSA,PVL*,SCCmec-V,S,S,S,S,S,S,S,S,R,R,S,S,38768,10k
4000,SAMEA3717850,619,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
4000,SAMEA3488970,609,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,38768,10k
4000,SAMEA2384067,602,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38768,10k
4000,SAMEA3929257,601,ST5,MSSA,PVL*,-,S,R,S,S,S,S,S,S,R,S,S,S,38768,10k
4000,SAMEA4547720,601,ST228,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,R,S,R,R,R,S,38768,10k
5000,SAMEA3717850,539,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
5000,SAMEA3488970,531,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,38768,10k
5000,SAMEA2743832,522,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
5000,SAMEA2742910,521,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
5000,SAMEA2765399,519,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
6000,SAMEA3488970,465,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,38768,10k
6000,SAMEA3717850,465,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
6000,SAMEA3401122,458,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,38768,10k
6000,SAMEA3401100,457,ST1178,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,S,R,R,S,S,38768,10k
6000,SAMEA3401166,456,ST1178,MRSA,PVL*,SCCmec-II,S,S,S,S,R,S,S,S,R,R,S,S,38768,10k
7000,SAMEA3717850,406,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
7000,SAMEA3488970,399,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,38768,10k
7000,SAMN06847395,395,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38768,10k
7000,SAMN08815421,395,ST5,MRSA,PVL*,Vc,R,S,R,S,S,S,S,R,R,R,R,r,38768,10k
7000,SAMEA70231168,394,ST105,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,R,38768,10k
8000,SAMEA3717850,370,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
8000,SAMEA1572500,362,ST5,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,38768,10k
8000,SAMEA3488970,361,ST5,MSSA,PVL*,-,S,S,S,S,S,S,S,R,R,S,S,S,38768,10k
8000,SAMEA3717135,361,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
8000,SAMEA3717855,359,ST225,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38768,10k
1000,SAMEA2340656,1406,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
1000,SAMEA3323046,1403,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38769,10k
1000,SAMEA2340083,1398,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
1000,SAMEA1067967,1391,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
1000,SAMEA2662057,1391,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
2000,SAMEA3323046,981,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38769,10k
2000,SAMEA2340656,980,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
2000,SAMEA3283295,978,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,38769,10k
2000,SAMN08815292,978,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
2000,SAMN06328628,977,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
3000,SAMEA3671688,742,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
3000,SAMN03289585,730,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
3000,SAMN08815292,729,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
3000,SAMEA3180897,727,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38769,10k
3000,SAMEA3322905,725,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38769,10k
4000,SAMN08815292,588,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
4000,SAMEA4387095,586,ST582,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,38769,10k
4000,SAMEA3671688,585,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
4000,SAMN03289585,585,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
4000,SAMN03289582,584,ST15,MSSA,PVL*,-,S,S,R,S,S,S,S,S,R,S,S,S,38769,10k
5000,SAMN03289585,512,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
5000,SAMEA4387095,507,ST582,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,38769,10k
5000,SAMN08815292,507,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
5000,SAMN03289582,504,ST15,MSSA,PVL*,-,S,S,R,S,S,S,S,S,R,S,S,S,38769,10k
5000,SAMN06327559,503,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
6000,SAMN03289585,443,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
6000,SAMEA3929392,440,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,38769,10k
6000,SAMN08815292,436,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
6000,SAMN06640119,435,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38769,10k
6000,SAMEA2063449,434,ST3013,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,38769,10k
7000,SAMN03289585,387,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
7000,SAMEA3181162,382,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
7000,SAMN08815292,382,ST582,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
7000,SAMEA2384803,381,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38769,10k
7000,SAMEA3929392,380,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,38769,10k
8000,SAMN03289585,354,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
8000,SAMEA2384803,348,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,R,S,38769,10k
8000,SAMEA3929392,348,ST15,MSSA,PVL*,-,R,S,R,S,R,S,S,S,R,S,S,S,38769,10k
8000,SAMEA3929437,347,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
8000,SAMEA3181162,346,ST15,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,38769,10k
1000,SAMN07431703,1368,ST243,MSSA,PVL+,-,S,S,S,S,S,S,S,S,S,S,S,S,38770,10k
1000,SAMEA3542560,1365,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,38770,10k
1000,SAMEA3542590,1365,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,38770,10k
1000,SAMN06327789,1365,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
1000,SAMEA2826873,1362,ST30,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,38770,10k
2000,SAMN05345547,982,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
2000,SAMN07431658,975,ST243,MSSA,PVL+,-,S,S,S,S,S,S,S,S,S,S,S,S,38770,10k
2000,SAMN05344873,974,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
2000,SAMEA104197093,973,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,38770,10k
2000,SAMEA2340301,972,ST34,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
3000,SAMEA3573697,732,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38770,10k
3000,SAMN05344873,732,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
3000,SAMEA2744062,731,ST30,MRSA,PVL-,SCCmec-II,R,S,S,S,S,S,S,S,R,R,R,S,38770,10k
3000,SAMEA3924204,731,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
3000,SAMEA2340522,729,ST30,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,38770,10k
4000,SAMEA3573697,612,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38770,10k
4000,SAMEA104197093,604,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,38770,10k
4000,SAMN07431695,603,ST243,MSSA,PVL+,-,S,S,S,S,S,S,S,S,S,S,S,S,38770,10k
4000,SAMEA4008437,602,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,38770,10k
4000,SAMEA2744062,601,ST30,MRSA,PVL-,SCCmec-II,R,S,S,S,S,S,S,S,R,R,R,S,38770,10k
5000,SAMEA2744062,529,ST30,MRSA,PVL-,SCCmec-II,R,S,S,S,S,S,S,S,R,R,R,S,38770,10k
5000,SAMEA3573697,526,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38770,10k
5000,SAMEA4008437,526,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,38770,10k
5000,SAMEA4387508,525,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
5000,SAMEA104197093,522,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,38770,10k
6000,SAMEA3542552,455,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,38770,10k
6000,SAMEA3542564,454,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,38770,10k
6000,SAMEA104197093,453,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,38770,10k
6000,SAMEA2384500,452,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
6000,SAMEA3573697,452,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38770,10k
7000,SAMEA4008437,405,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,38770,10k
7000,SAMEA4008486,401,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,38770,10k
7000,SAMEA70273918,401,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38770,10k
7000,SAMEA104137203,399,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
7000,SAMEA104152303,399,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
8000,SAMEA70273918,370,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,38770,10k
8000,SAMEA3484383,368,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,38770,10k
8000,SAMEA4008486,367,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,38770,10k
8000,SAMEA104197093,366,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,38770,10k
8000,SAMEA4008437,366,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,38770,10k
1000,SAMN04868085,1449,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,38771,10k
1000,SAMN08384037,1447,ST8,MRSA,PVL+,SCCmec-II,S,S,S,S,S,S,S,S,R,R,R,S,38771,10k
1000,SAMN04868082,1441,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
1000,SAMN04868045,1440,ST8,MRSA,PVL+,SCCmec-II,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
1000,SAMN02865127,1438,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
2000,SAMN02865127,1041,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
2000,SAMN04868082,1039,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
2000,SAMN02854573,1029,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
2000,SAMN05344905,1029,ST8,MRSA,PVL*,SCCmec-I,R,S,R,S,S,S,S,S,R,R,R,S,38771,10k
2000,SAMN04868111,1027,ST8,MRSA,PVL+,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,38771,10k
3000,SAMN04868101,788,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
3000,SAMN04868082,785,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,38771,10k
